name	tfName	up5kbNum	down1kbNum	tssPos	miRNAs
chrX_fMiRNAcluster23	c-Jun	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	c-Myc	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	Brg1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	JunD	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	Max	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	SIRT6	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	c-Jun	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	c-Myc	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	E2F4	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	E2F6	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	YY1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	ZNF263	3	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	HA-E2F1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	YY1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	BCL11A	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	EBF	0	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PAX5-C20	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PAX5-C20	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PAX5-N19	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PAX5-N19	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	POU2F2	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	POU2F2	3	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	SP1	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TCF12	3	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TCF12	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	POU2F2	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	2	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	2	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	FOSL2	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	HEY1	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	HEY1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	JunD	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	GABP	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	HEY1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	HEY1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	PU.1	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	SIX5	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	SIX5	1	0	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	TAF1	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	2	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster23	NRSF	1	1	153237777	hsa-mir-3202-1
chrX_fMiRNAcluster24	E2F4	1	0	154687177	hsa-mir-1184-3
chrX_fMiRNAcluster24	Pbx3	1	0	154687177	hsa-mir-1184-3
chrX_rMiRNAcluster0	NANOG	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	SMAD2/3	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	SMAD2/3	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	SMAD4	1	1	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	FOXH1	1	1	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	E2F4	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	CDX2	0	1	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	NRSF	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster0	NRSF	1	0	6302004	hsa-mir-4770
chrX_rMiRNAcluster1	GATA2	0	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	ZNF263	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	ER	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	STAT1	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	E2F4	0	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	CDX2	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	CDX2	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HNF4A	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	p68	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	2	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NFKB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TCF7L2	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	STAT1	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	BAF155	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	BAF170	2	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	Brg1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	E2F1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HA-E2F1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	Ini1	2	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TFIIIC-110	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	c-Myc	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	CEBPB	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	GTF2B	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TFIIIC-110	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	c-Jun	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	E2F4	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	E2F6	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	GATA-2	0	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	ZNF263	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HA-E2F1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	PAX5-C20	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	PAX5-C20	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	POU2F2	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	2	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TCF12	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	2	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	NRSF	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HEY1	1	3	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HEY1	1	2	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	USF-1	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	USF-1	1	0	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HEY1	1	2	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	HEY1	1	2	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster1	TAF1	1	1	16730775	hsa-mir-548am
chrX_rMiRNAcluster2	E2F4	0	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	CDX2	1	2	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	GATA6	1	0	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	HNF4A	2	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	HNF4A	1	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	NFKB	1	0	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	TR4	1	0	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	NFKB	1	0	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	Max	1	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	TFIIIC-110	1	0	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	HNF4A	0	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	SUZ12	1	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	BCL3	2	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	Pbx3	2	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	HEY1	1	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster2	HEY1	0	1	20135114	hsa-mir-23c
chrX_rMiRNAcluster3	E2F4	1	0	33038324	hsa-mir-3915
chrX_rMiRNAcluster4	E2F4	1	0	33038324	hsa-mir-548f-5
chrX_rMiRNAcluster5	GATA6	1	0	37883239	hsa-mir-548aj-2
chrX_rMiRNAcluster5	HNF4A	0	1	37883239	hsa-mir-548aj-2
chrX_rMiRNAcluster5	BAF170	1	0	37883239	hsa-mir-548aj-2
chrX_rMiRNAcluster6	p63	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	p63	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	EWS_ERG	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	AR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	CDX2	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	CDX2	2	1	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	Rad21	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	ZZZ3	0	1	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	NFKB	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	TFIIIC-110	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	CTCF	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	GR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	GR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	GR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	GR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster6	GR	1	0	45606530	"hsa-mir-222,hsa-mir-221"
chrX_rMiRNAcluster7	c-Jun	2	0	53630331	"hsa-let-7f-2,hsa-mir-98"
chrX_rMiRNAcluster7	BRF1	1	0	53630331	"hsa-let-7f-2,hsa-mir-98"
chrX_rMiRNAcluster8	HNF4A	3	0	63005967	hsa-mir-1468
chrX_rMiRNAcluster8	BRF1	1	0	63005967	hsa-mir-1468
chrX_rMiRNAcluster8	YY1	0	1	63005967	hsa-mir-1468
chrX_rMiRNAcluster8	TAF1	0	1	63005967	hsa-mir-1468
chrX_rMiRNAcluster8	TAF1	0	1	63005967	hsa-mir-1468
chrX_rMiRNAcluster9	STAT1	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	CDX2	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HNF4A	1	0	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	Rad21	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	YY1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NFKB	0	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TCF7L2	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	STAT1	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	BAF155	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	Brg1	0	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	Ini1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	Max	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	Nrf1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	c-Myc	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	c-Myc	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	c-Jun	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	c-Myc	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	E2F4	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	E2F6	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	YY1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	ZNF263	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HA-E2F1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	YY1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	CTCF	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	PAX5-C20	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	POU2F2	0	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TCF12	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	POU2F2	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	NRSF	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HEY1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HEY1	1	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	SRF	1	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HEY1	0	2	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	HEY1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster9	TAF1	0	1	73513409	"hsa-mir-421,hsa-mir-374b"
chrX_rMiRNAcluster10	STAT1	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	CDX2	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HNF4A	1	0	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	Rad21	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	YY1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NFKB	0	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TCF7L2	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	STAT1	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	BAF155	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	Brg1	0	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	Ini1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	Max	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	Nrf1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	c-Myc	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	c-Myc	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	c-Jun	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	c-Myc	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	E2F4	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	E2F6	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	YY1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	ZNF263	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HA-E2F1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	YY1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	CTCF	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	PAX5-C20	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	POU2F2	0	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TCF12	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	POU2F2	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	NRSF	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HEY1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HEY1	1	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	SRF	1	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HEY1	0	2	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	HEY1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster10	TAF1	0	1	73513409	"hsa-mir-374a,hsa-mir-545"
chrX_rMiRNAcluster11	TCF7L2	1	0	76234957	hsa-mir-384
chrX_rMiRNAcluster11	HNF4A	1	0	76234957	hsa-mir-384
chrX_rMiRNAcluster12	TCF7L2	1	0	76234957	hsa-mir-325
chrX_rMiRNAcluster12	HNF4A	1	0	76234957	hsa-mir-325
chrX_rMiRNAcluster13	ERalpha	1	0	78156746	hsa-mir-4328
chrX_rMiRNAcluster13	RARalpha	1	0	78156746	hsa-mir-4328
chrX_rMiRNAcluster13	ERalpha	1	0	78156746	hsa-mir-4328
chrX_rMiRNAcluster13	ERbeta	1	0	78156746	hsa-mir-4328
chrX_rMiRNAcluster14	E2F4	0	1	83480836	hsa-mir-548i-4
chrX_rMiRNAcluster14	HNF4A	0	2	83480836	hsa-mir-548i-4
chrX_rMiRNAcluster15	ERG	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	Jun	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	Myc	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	GATA2	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	ETS1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	CBP	0	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	STAT1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	STAT1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NANOG	0	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	ELF1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	GATA6	1	0	85302566	hsa-mir-361
chrX_rMiRNAcluster15	HNF4A	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	HNF4A	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	2	85302566	hsa-mir-361
chrX_rMiRNAcluster15	YY1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	NFKB	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	STAT1	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	BAF155	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	BAF170	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	Brg1	0	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	E2F4	1	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	Ini1	0	1	85302566	hsa-mir-361
chrX_rMiRNAcluster15	JunD	1	1	85302566	hsa-mir-361
